"codex","place","gender","hill_size_x","team","season","hill_size_y","k.point","meter.value","gate.factor","wind.factor","type","date","id","training","country"
3780,"Liberec","Men",100,1,2013,100,90,2,NA,NA,6,"2013-01-26","2013JP3780RL",0,"CZE"
3779,"Liberec","Women",100,1,2013,100,90,2,NA,NA,6,"2013-01-26","2013JP3779RLT",1,"CZE"
3779,"Liberec","Women",100,1,2013,100,90,2,NA,NA,6,"2013-01-26","2013JP3779RL",0,"CZE"
3778,"Liberec","Men",100,0,2013,100,90,2,NA,NA,6,"2013-01-24","2013JP3778RTRIA",1,"CZE"
3778,"Liberec","Men",100,0,2013,100,90,2,NA,NA,6,"2013-01-24","2013JP3778RLT",1,"CZE"
3778,"Liberec","Men",100,0,2013,100,90,2,NA,NA,6,"2013-01-24","2013JP3778RL",0,"CZE"
3777,"Liberec","Women",100,0,2013,100,90,2,NA,NA,6,"2013-01-24","2013JP3777RTRIA",1,"CZE"
3777,"Liberec","Women",100,0,2013,100,90,2,NA,NA,6,"2013-01-24","2013JP3777RLT",1,"CZE"
3777,"Liberec","Women",100,0,2013,100,90,2,NA,NA,6,"2013-01-24","2013JP3777RL",0,"CZE"
3210,"Erzurum","Men",109,1,2012,109,95,2,NA,NA,6,"2012-02-25","2012JP3210RTRIA",1,"TUR"
3210,"Erzurum","Men",109,1,2012,109,95,2,NA,NA,6,"2012-02-25","2012JP3210RLT",1,"TUR"
3210,"Erzurum","Men",109,1,2012,109,95,2,NA,NA,6,"2012-02-25","2012JP3210RL",0,"TUR"
3209,"Erzurum","Women",109,1,2012,109,95,2,NA,NA,6,"2012-02-25","2012JP3209RTRIA",1,"TUR"
3209,"Erzurum","Women",109,1,2012,109,95,2,NA,NA,6,"2012-02-25","2012JP3209RLT",1,"TUR"
3209,"Erzurum","Women",109,1,2012,109,95,2,NA,NA,6,"2012-02-25","2012JP3209RL",0,"TUR"
3208,"Erzurum","Men",109,0,2012,109,95,2,NA,NA,6,"2012-02-23","2012JP3208RTRIA",1,"TUR"
3208,"Erzurum","Men",109,0,2012,109,95,2,NA,NA,6,"2012-02-23","2012JP3208RLT",1,"TUR"
3208,"Erzurum","Men",109,0,2012,109,95,2,NA,NA,6,"2012-02-23","2012JP3208RL",0,"TUR"
3207,"Erzurum","Women",109,0,2012,109,95,2,NA,NA,6,"2012-02-23","2012JP3207RTRIA",1,"TUR"
3207,"Erzurum","Women",109,0,2012,109,95,2,NA,NA,6,"2012-02-23","2012JP3207RLT",1,"TUR"
3207,"Erzurum","Women",109,0,2012,109,95,2,NA,NA,6,"2012-02-23","2012JP3207RL",0,"TUR"
3033,"Klingenthal","Men",140,0,2020,140,125,1.8,7.67,10.8,2,"2019-10-05","2020JP3033RL",0,"GER"
3032,"Klingenthal","Men",140,0,2020,140,125,1.8,7.67,10.8,2,"2019-10-04","2020JP3032RLT",1,"GER"
3032,"Klingenthal","Men",140,0,2020,140,125,1.8,7.67,10.8,2,"2019-10-04","2020JP3032RLQ",0,"GER"
3031,"Hinzenbach","Men",90,0,2020,90,85,2,4.8,7,2,"2019-09-29","2020JP3031RTRIA",1,"AUT"
3031,"Hinzenbach","Men",90,0,2020,90,85,2,4.8,7,2,"2019-09-29","2020JP3031RL",0,"AUT"
3030,"Hinzenbach","Men",90,0,2020,90,85,2,4.8,7,2,"2019-09-28","2020JP3030RLT",1,"AUT"
3030,"Hinzenbach","Men",90,0,2020,90,85,2,4.8,7,2,"2019-09-28","2020JP3030RLQ",0,"AUT"
3019,"Hakuba","Men",131,0,2020,131,120,1.8,8.82,10.8,2,"2019-08-24","2020JP3019RTRIA",1,"JPN"
3019,"Hakuba","Men",131,0,2020,131,120,1.8,8.82,10.8,2,"2019-08-24","2020JP3019RL",0,"JPN"
3018,"Hakuba","Men",131,0,2020,131,120,1.8,8.82,10.8,2,"2019-08-23","2020JP3018RTRIA",1,"JPN"
3018,"Hakuba","Men",131,0,2020,131,120,1.8,8.82,10.8,2,"2019-08-23","2020JP3018RL",0,"JPN"
3017,"Hakuba","Men",131,0,2020,131,120,1.8,8.82,10.8,2,"2019-08-22","2020JP3017RLT",1,"JPN"
3016,"Frenstat","Women",106,0,2020,106,95,2,7,8,2,"2019-08-18","2020JP3016RTRIA",1,"CZE"
3016,"Frenstat","Women",106,0,2020,106,95,2,7,8,2,"2019-08-18","2020JP3016RL",0,"CZE"
3015,"Frenstat","Women",106,0,2020,106,95,2,7,8,2,"2019-08-17","2020JP3015RLT",1,"CZE"
3015,"Frenstat","Women",106,0,2020,106,95,2,7,8,2,"2019-08-17","2020JP3015RLQ",0,"CZE"
3014,"Zakopane","Men",140,0,2020,140,125,1.8,7.56,10.8,2,"2019-08-18","2020JP3014RTRIA",1,"POL"
3014,"Zakopane","Men",140,0,2020,140,125,1.8,7.56,10.8,2,"2019-08-18","2020JP3014RL",0,"POL"
3013,"Zakopane","Men",140,1,2020,140,125,1.8,7.56,10.8,2,"2019-08-17","2020JP3013RTRIA",1,"POL"
3013,"Zakopane","Men",140,1,2020,140,125,1.8,7.56,10.8,2,"2019-08-17","2020JP3013RL",0,"POL"
3012,"Zakopane","Men",140,0,2020,140,125,1.8,7.56,10.8,2,"2019-08-16","2020JP3012RLT",1,"POL"
3012,"Zakopane","Men",140,0,2020,140,125,1.8,7.56,10.8,2,"2019-08-16","2020JP3012RLQ",0,"POL"
3011,"Courchevel","Men",135,0,2020,135,125,1.8,8.82,12.6,2,"2019-08-10","2020JP3011RTRIA",1,"FRA"
3011,"Courchevel","Men",135,0,2020,135,125,1.8,8.82,12.6,2,"2019-08-10","2020JP3011RL",0,"FRA"
3010,"Courchevel","Men",135,0,2020,135,125,1.8,8.82,12.6,2,"2019-08-10","2020JP3010RLT",1,"FRA"
3010,"Courchevel","Men",135,0,2020,135,125,1.8,8.82,12.6,2,"2019-08-10","2020JP3010RLQ",0,"FRA"
3009,"Courchevel","Women",135,0,2020,135,125,1.8,8.82,12.6,2,"2019-08-09","2020JP3009RTRIA",1,"FRA"
3009,"Courchevel","Women",135,0,2020,135,125,1.8,8.82,12.6,2,"2019-08-09","2020JP3009RLT",1,"FRA"
3009,"Courchevel","Women",135,0,2020,135,125,1.8,8.82,12.6,2,"2019-08-09","2020JP3009RL",0,"FRA"
3008,"Courchevel","Women",135,0,2020,135,125,1.8,8.82,12.6,2,"2019-08-09","2020JP3008RLT",1,"FRA"
3007,"Hinterzarten","Mix",108,1,2020,108,95,2,7,8.4,2,"2019-07-27","2020JP3007RTRIA",1,"GER"
3007,"Hinterzarten","Mix",108,1,2020,108,95,2,7,8.4,2,"2019-07-27","2020JP3007RL",0,"GER"
3006,"Hinterzarten","Men",108,0,2020,108,95,2,7,8.4,2,"2019-07-27","2020JP3006RTRIA",1,"GER"
3006,"Hinterzarten","Men",108,0,2020,108,95,2,7,8.4,2,"2019-07-27","2020JP3006RL",0,"GER"
3005,"Hinterzarten","Women",108,0,2020,108,95,2,7,8.4,2,"2019-07-26","2020JP3005RLT",1,"GER"
3005,"Hinterzarten","Women",108,0,2020,108,95,2,7,8.4,2,"2019-07-26","2020JP3005RLQ",0,"GER"
3005,"Hinterzarten","Women",108,0,2020,108,95,2,7,8.4,2,"2019-07-26","2020JP3005RL",0,"GER"
3004,"Hinterzarten","Men",108,0,2020,108,95,2,7,8.4,2,"2019-07-26","2020JP3004RLT",1,"GER"
3004,"Hinterzarten","Men",108,0,2020,108,95,2,7,8.4,2,"2019-07-26","2020JP3004RLQ",0,"GER"
3003,"Wisla","Men",134,0,2020,134,120,1.8,7.24,10.8,2,"2019-07-21","2020JP3003RTRIA",1,"POL"
3003,"Wisla","Men",134,0,2020,134,120,1.8,7.24,10.8,2,"2019-07-21","2020JP3003RL",0,"POL"
3002,"Wisla","Men",134,0,2020,134,120,1.8,7.24,10.8,2,"2019-07-19","2020JP3002RLT",1,"POL"
3002,"Wisla","Men",134,0,2020,134,120,1.8,7.24,10.8,2,"2019-07-19","2020JP3002RLQ",0,"POL"
3001,"Wisla","Men",134,1,2020,134,120,1.8,7.24,10.8,2,"2019-07-20","2020JP3001RTRIA",1,"POL"
3001,"Wisla","Men",134,1,2020,134,120,1.8,7.24,10.8,2,"2019-07-20","2020JP3001RL",0,"POL"
3183,"Frenstat","Men",106,0,2019,106,95,2,7,8,2,"2018-08-19","2019JP3183RTRIA",1,"CZE"
3183,"Frenstat","Men",106,0,2019,106,95,2,7,8,2,"2018-08-19","2019JP3183RLT",1,"CZE"
3183,"Frenstat","Men",106,0,2019,106,95,2,7,8,2,"2018-08-19","2019JP3183RL",0,"CZE"
3041,"Courchevel","Men",135,0,2019,135,125,1.8,8.82,12.6,2,"2018-08-11","2019JP3041RLT",1,"FRA"
3041,"Courchevel","Men",135,0,2019,135,125,1.8,8.82,12.6,2,"2018-08-11","2019JP3041RLQ",0,"FRA"
3039,"Klingenthal","Women",140,0,2019,140,125,1.8,7.67,10.8,2,"2018-10-02","2019JP3039RLT",1,"GER"
3039,"Klingenthal","Women",140,0,2019,140,125,1.8,7.67,10.8,2,"2018-10-02","2019JP3039RLQ",0,"GER"
3038,"Klingenthal","Men",140,0,2019,140,125,1.8,7.67,10.8,2,"2018-10-02","2019JP3038RLT",1,"GER"
3038,"Klingenthal","Men",140,0,2019,140,125,1.8,7.67,10.8,2,"2018-10-02","2019JP3038RLQ",0,"GER"
3037,"Hinzenbach","Men",90,0,2019,90,85,2,4.8,7,2,"2018-09-29","2019JP3037RLT",1,"AUT"
3037,"Hinzenbach","Men",90,0,2019,90,85,2,4.8,7,2,"2018-09-29","2019JP3037RLQ",0,"AUT"
3035,"Rasnov","Men",97,0,2019,97,90,2,7,8,2,"2018-09-21","2019JP3035RLT",1,"ROU"
3034,"Chaikovsky","Women",140,0,2019,140,125,1.8,7.56,9.36,2,"2018-09-07","2019JP3034RLT",1,"RUS"
3033,"Chaikovsky","Men",140,0,2019,140,125,1.8,7.56,9.36,2,"2018-09-07","2019JP3033RLT",1,"RUS"
3032,"Hakuba","Men",131,0,2019,131,120,1.8,8.82,10.8,2,"2018-08-23","2019JP3032RLT",1,"JPN"
3030,"Einsiedeln","Men",117,0,2019,117,105,1.8,6.32,7.29,2,"2018-08-03","2019JP3030RLT",1,"SUI"
3030,"Einsiedeln","Men",117,0,2019,117,105,1.8,6.32,7.29,2,"2018-08-03","2019JP3030RLQ",0,"SUI"
3029,"Hinterzarten","Women",108,0,2019,108,95,2,7,8.4,2,"2018-07-27","2019JP3029RLT",1,"GER"
3029,"Hinterzarten","Women",108,0,2019,108,95,2,7,8.4,2,"2018-07-27","2019JP3029RLQ",0,"GER"
3028,"Hinterzarten","Men",108,0,2019,108,95,2,7,8.4,2,"2018-07-27","2019JP3028RLT",1,"GER"
3028,"Hinterzarten","Men",108,0,2019,108,95,2,7,8.4,2,"2018-07-27","2019JP3028RLQ",0,"GER"
3027,"Wisla","Men",134,0,2019,134,120,1.8,7.24,9.9,2,"2018-07-20","2019JP3027RLT",1,"POL"
3027,"Wisla","Men",134,0,2019,134,120,1.8,7.24,9.9,2,"2018-07-20","2019JP3027RLQ",0,"POL"
3024,"Hinzenbach","Men",90,0,2019,90,85,2,4.8,7,2,"2018-09-30","2019JP3024RTRIA",1,"AUT"
3024,"Hinzenbach","Men",90,0,2019,90,85,2,4.8,7,2,"2018-09-30","2019JP3024RL",0,"AUT"
3022,"Rasnov","Men",97,0,2019,97,90,2,7,8,2,"2018-09-23","2019JP3022RTRIA",1,"ROU"
3022,"Rasnov","Men",97,0,2019,97,90,2,7,8,2,"2018-09-23","2019JP3022RL",0,"ROU"
3021,"Rasnov","Men",97,0,2019,97,90,2,7,8,2,"2018-09-22","2019JP3021RTRIA",1,"ROU"
3021,"Rasnov","Men",97,0,2019,97,90,2,7,8,2,"2018-09-22","2019JP3021RL",0,"ROU"
3019,"Chaikovsky","Women",140,0,2019,140,125,1.8,7.56,9.36,2,"2018-09-09","2019JP3019RTRIA",1,"RUS"
3019,"Chaikovsky","Women",140,0,2019,140,125,1.8,7.56,9.36,2,"2018-09-09","2019JP3019RL",0,"RUS"
3018,"Chaikovsky","Mix",140,1,2019,140,125,1.8,7.56,9.36,2,"2018-09-08","2019JP3018RTRIA",1,"RUS"
3018,"Chaikovsky","Mix",140,1,2019,140,125,1.8,7.56,9.36,2,"2018-09-08","2019JP3018RL",0,"RUS"
3017,"Hakuba","Men",131,0,2019,131,120,1.8,8.82,10.8,2,"2018-08-25","2019JP3017RTRIA",1,"JPN"
3017,"Hakuba","Men",131,0,2019,131,120,1.8,8.82,10.8,2,"2018-08-25","2019JP3017RL",0,"JPN"
3016,"Hakuba","Men",131,0,2019,131,120,1.8,8.82,10.8,2,"2018-08-24","2019JP3016RTRIA",1,"JPN"
3016,"Hakuba","Men",131,0,2019,131,120,1.8,8.82,10.8,2,"2018-08-24","2019JP3016RL",0,"JPN"
3014,"Frenstat","Women",106,0,2019,106,95,2,7,8,2,"2018-08-18","2019JP3014RLQ",0,"CZE"
3014,"Frenstat","Women",106,0,2019,106,95,2,7,8,2,"2018-08-18","2019JP3014RL",0,"CZE"
3013,"Frenstat","Women",106,0,2019,106,95,2,7,8,2,"2018-08-17","2019JP3013RTRIA",1,"CZE"
3013,"Frenstat","Women",106,0,2019,106,95,2,7,8,2,"2018-08-17","2019JP3013RLT",1,"CZE"
3013,"Frenstat","Women",106,0,2019,106,95,2,7,8,2,"2018-08-17","2019JP3013RLQ",0,"CZE"
3013,"Frenstat","Women",106,0,2019,106,95,2,7,8,2,"2018-08-17","2019JP3013RL",0,"CZE"
3011,"Courchevel","Men",135,0,2019,135,125,1.8,8.82,12.6,2,"2018-08-11","2019JP3011RTRIA",1,"FRA"
3011,"Courchevel","Men",135,0,2019,135,125,1.8,8.82,12.6,2,"2018-08-11","2019JP3011RL",0,"FRA"
3010,"Courchevel","Women",135,0,2019,135,125,1.8,8.82,12.6,2,"2018-08-10","2019JP3010RTRIA",1,"FRA"
3010,"Courchevel","Women",135,0,2019,135,125,1.8,8.82,12.6,2,"2018-08-10","2019JP3010RLT",1,"FRA"
3010,"Courchevel","Women",135,0,2019,135,125,1.8,8.82,12.6,2,"2018-08-10","2019JP3010RL",0,"FRA"
3009,"Einsiedeln","Men",117,0,2019,117,105,1.8,6.32,7.29,2,"2018-08-04","2019JP3009RTRIA",1,"SUI"
3009,"Einsiedeln","Men",117,0,2019,117,105,1.8,6.32,7.29,2,"2018-08-04","2019JP3009RL",0,"SUI"
3007,"Hinterzarten","Women",108,0,2019,108,95,2,7,8.4,2,"2018-07-28","2019JP3007RTRIA",1,"GER"
3007,"Hinterzarten","Women",108,0,2019,108,95,2,7,8.4,2,"2018-07-28","2019JP3007RL",0,"GER"
3006,"Hinterzarten","Men",108,0,2019,108,95,2,7,8.4,2,"2018-07-28","2019JP3006RTRIA",1,"GER"
3006,"Hinterzarten","Men",108,0,2019,108,95,2,7,8.4,2,"2018-07-28","2019JP3006RL",0,"GER"
3003,"Wisla","Men",134,0,2019,134,120,1.8,7.24,9.9,2,"2018-07-22","2019JP3003RTRIA",1,"POL"
3003,"Wisla","Men",134,0,2019,134,120,1.8,7.24,9.9,2,"2018-07-22","2019JP3003RL",0,"POL"
3002,"Wisla","Men",134,1,2019,134,120,1.8,7.24,9.9,2,"2018-07-21","2019JP3002RTRIA",1,"POL"
3002,"Wisla","Men",134,1,2019,134,120,1.8,7.24,9.9,2,"2018-07-21","2019JP3002RL",0,"POL"
3025,"Klingenthal","Men",140,0,2018,140,125,1.8,7.56,10.8,2,"2017-10-02","2018JP3025RLT",1,"GER"
3025,"Klingenthal","Men",140,0,2018,140,125,1.8,7.56,10.8,2,"2017-10-02","2018JP3025RLQ",0,"GER"
3024,"Frenstat","Women",106,0,2018,106,95,2,7,8,2,"2017-08-18","2018JP3024RLT",1,"CZE"
3024,"Frenstat","Women",106,0,2018,106,95,2,7,8,2,"2017-08-18","2018JP3024RLQ",0,"CZE"
3023,"Hinzenbach","Men",94,0,2018,90,85,2,4.8,5.8,2,"2017-09-30","2018JP3023RLT",1,"AUT"
3023,"Hinzenbach","Men",94,0,2018,90,85,2,4.8,5.8,2,"2017-09-30","2018JP3023RLQ",0,"AUT"
3022,"Chaikovsky","Women",102,0,2018,102,95,2,7,8,2,"2017-09-09","2018JP3022RTRIA",1,"RUS"
3022,"Chaikovsky","Women",102,0,2018,102,95,2,7,8,2,"2017-09-09","2018JP3022RL",0,"RUS"
3021,"Chaikovsky","Men",140,0,2018,140,125,1.8,7.56,9.36,2,"2017-09-09","2018JP3021RL",0,"RUS"
3020,"Hakuba","Men",131,0,2018,131,120,1.8,8.82,10.8,2,"2017-08-25","2018JP3020RLT",1,"JPN"
3020,"Hakuba","Men",131,0,2018,131,120,1.8,8.82,10.8,2,"2017-08-25","2018JP3020RLQ",0,"JPN"
3019,"Courchevel","Women",96,0,2018,96,90,2,7,8,2,"2017-08-11","2018JP3019RLT",1,"FRA"
3019,"Courchevel","Women",96,0,2018,96,90,2,7,8,2,"2017-08-11","2018JP3019RLQ",0,"FRA"
3018,"Courchevel","Men",135,0,2018,135,125,1.8,8.82,12.6,2,"2017-08-12","2018JP3018RLT",1,"FRA"
3018,"Courchevel","Men",135,0,2018,135,125,1.8,8.82,12.6,2,"2017-08-12","2018JP3018RLQ",0,"FRA"
3017,"Hinterzarten","Men",108,0,2018,108,95,2,6.48,8.4,2,"2017-07-28","2018JP3017RLT",1,"GER"
3017,"Hinterzarten","Men",108,0,2018,108,95,2,6.48,8.4,2,"2017-07-28","2018JP3017RLQ",0,"GER"
3016,"Wisla","Men",134,0,2018,134,120,1.8,7.24,9.9,2,"2017-07-13","2018JP3016RLT",1,"POL"
3016,"Wisla","Men",134,0,2018,134,120,1.8,7.24,9.9,2,"2017-07-13","2018JP3016RLQ",0,"POL"
3015,"Klingenthal","Men",140,0,2018,140,125,1.8,7.56,10.8,2,"2017-10-03","2018JP3015RTRIA",1,"GER"
3015,"Klingenthal","Men",140,0,2018,140,125,1.8,7.56,10.8,2,"2017-10-03","2018JP3015RL",0,"GER"
3014,"Hinzenbach","Men",94,0,2018,90,85,2,4.8,5.8,2,"2017-10-01","2018JP3014RTRIA",1,"AUT"
3014,"Hinzenbach","Men",94,0,2018,90,85,2,4.8,5.8,2,"2017-10-01","2018JP3014RL",0,"AUT"
3013,"Chaikovsky","Women",102,0,2018,102,95,2,7,8,2,"2017-09-10","2018JP3013RLQ",0,"RUS"
3013,"Chaikovsky","Women",102,0,2018,102,95,2,7,8,2,"2017-09-10","2018JP3013RL",0,"RUS"
3012,"Chaikovsky","Women",102,0,2018,102,95,2,7,8,2,"2017-09-08","2018JP3012RLT",1,"RUS"
3012,"Chaikovsky","Women",102,0,2018,102,95,2,7,8,2,"2017-09-08","2018JP3012RLQ",0,"RUS"
3011,"Chaikovsky","Men",140,0,2018,140,125,1.8,7.56,9.36,2,"2017-09-10","2018JP3011RLT",1,"RUS"
3011,"Chaikovsky","Men",102,0,2018,140,95,2,7,8,2,"2017-09-10","2018JP3011RL",0,"RUS"
3010,"Chaikovsky","Men",140,0,2018,140,125,1.8,7.56,9.36,2,"2017-09-08","2018JP3010RLT",1,"RUS"
3010,"Chaikovsky","Men",140,0,2018,140,125,1.8,7.56,9.36,2,"2017-09-08","2018JP3010RLQ",0,"RUS"
3009,"Hakuba","Men",131,0,2018,131,120,1.8,8.82,10.8,2,"2017-08-27","2018JP3009RTRIA",1,"JPN"
3009,"Hakuba","Men",131,0,2018,131,120,1.8,8.82,10.8,2,"2017-08-27","2018JP3009RL",0,"JPN"
3008,"Hakuba","Men",131,0,2018,131,120,1.8,8.82,10.8,2,"2017-08-26","2018JP3008RTRIA",1,"JPN"
3008,"Hakuba","Men",131,0,2018,131,120,1.8,8.82,10.8,2,"2017-08-26","2018JP3008RL",0,"JPN"
3007,"Frenstat","Women",106,0,2018,106,95,2,7,8,2,"2017-08-19","2018JP3007RLQ",0,"CZE"
3007,"Frenstat","Women",106,0,2018,106,95,2,7,8,2,"2017-08-19","2018JP3007RL",0,"CZE"
3006,"Frenstat","Women",106,0,2018,106,95,2,7,8,2,"2017-08-18","2018JP3006RTRIA",1,"CZE"
3006,"Frenstat","Women",106,0,2018,106,95,2,7,8,2,"2017-08-18","2018JP3006RL",0,"CZE"
3005,"Courchevel","Women",96,0,2018,96,90,2,7,8,2,"2017-08-11","2018JP3005RTRIA",1,"FRA"
3005,"Courchevel","Women",96,0,2018,96,90,2,7,8,2,"2017-08-11","2018JP3005RL",0,"FRA"
3004,"Courchevel","Men",135,0,2018,135,125,1.8,8.82,12.6,2,"2017-08-12","2018JP3004RTRIA",1,"FRA"
3004,"Courchevel","Men",135,0,2018,135,125,1.8,8.82,12.6,2,"2017-08-12","2018JP3004RL",0,"FRA"
3003,"Hinterzarten","Men",108,0,2018,108,95,2,6.48,8.4,2,"2017-07-29","2018JP3003RTRIA",1,"GER"
3003,"Hinterzarten","Men",108,0,2018,108,95,2,6.48,8.4,2,"2017-07-29","2018JP3003RL",0,"GER"
3002,"Wisla","Men",134,0,2018,134,120,1.8,7.24,9.9,2,"2017-07-15","2018JP3002RL",0,"POL"
3001,"Wisla","Men",134,1,2018,134,120,1.8,7.24,9.9,2,"2017-07-14","2018JP3001RTRIA",1,"POL"
3001,"Wisla","Men",134,1,2018,134,120,1.8,7.24,9.9,2,"2017-07-14","2018JP3001RL",0,"POL"
3843,"Chaikovsky","Women",106,0,2017,106,95,2,6.36,7,2,"2016-09-09","2017JP3843RLT",1,"RUS"
3843,"Chaikovsky","Women",106,0,2017,106,95,2,6.36,7,2,"2016-09-09","2017JP3843RLQ",0,"RUS"
3842,"Courchevel","Women",96,0,2017,96,90,2,7,8,2,"2016-07-15","2017JP3842RLT",1,"FRA"
3842,"Courchevel","Women",96,0,2017,96,90,2,7,8,2,"2016-07-15","2017JP3842RLQ",0,"FRA"
3767,"Einsiedeln","Men",117,0,2017,117,105,1.8,6.32,7.29,2,"2016-08-06","2017JP3767RTRIA",1,"SUI"
3767,"Einsiedeln","Men",117,0,2017,117,105,1.8,6.32,7.29,2,"2016-08-06","2017JP3767RL",0,"SUI"
3766,"Einsiedeln","Men",117,0,2017,117,105,1.8,6.32,7.29,2,"2016-08-05","2017JP3766RLT",1,"SUI"
3766,"Einsiedeln","Men",117,0,2017,117,105,1.8,6.32,7.29,2,"2016-08-05","2017JP3766RLQ",0,"SUI"
3759,"Chaikovsky","Women",106,0,2017,106,95,2,6.36,7,2,"2016-09-11","2017JP3759RLQ",0,"RUS"
3759,"Chaikovsky","Women",106,0,2017,106,95,2,6.36,7,2,"2016-09-11","2017JP3759RL",0,"RUS"
3758,"Chaikovsky","Men",140,0,2017,140,125,1.8,7.56,9.36,2,"2016-09-11","2017JP3758RTRIA",1,"RUS"
3758,"Chaikovsky","Men",140,0,2017,140,125,1.8,7.56,9.36,2,"2016-09-11","2017JP3758RL",0,"RUS"
3757,"Chaikovsky","Women",106,0,2017,106,95,2,6.36,7,2,"2016-09-10","2017JP3757RTRIA",1,"RUS"
3757,"Chaikovsky","Women",106,0,2017,106,95,2,6.36,7,2,"2016-09-10","2017JP3757RL",0,"RUS"
3756,"Chaikovsky","Men",140,0,2017,140,125,1.8,7.56,9.36,2,"2016-09-10","2017JP3756RTRIA",1,"RUS"
3756,"Chaikovsky","Men",140,0,2017,140,125,1.8,7.56,9.36,2,"2016-09-10","2017JP3756RL",0,"RUS"
3746,"Wisla","Men",134,0,2017,134,120,1.8,7.24,9.9,2,"2016-07-23","2017JP3746RTRIA",1,"POL"
3746,"Wisla","Men",134,0,2017,134,120,1.8,7.24,9.9,2,"2016-07-23","2017JP3746RL",0,"POL"
3745,"Wisla","Men",134,1,2017,134,120,1.8,7.24,9.9,2,"2016-07-22","2017JP3745RTRIA",1,"POL"
3745,"Wisla","Men",134,1,2017,134,120,1.8,7.24,9.9,2,"2016-07-22","2017JP3745RL",0,"POL"
3744,"Wisla","Men",134,0,2017,134,120,1.8,7.24,9.9,2,"2016-07-21","2017JP3744RLT",1,"POL"
3744,"Wisla","Men",134,0,2017,134,120,1.8,7.24,9.9,2,"2016-07-21","2017JP3744RLQ",0,"POL"
3738,"Hakuba","Men",131,0,2017,131,120,1.8,8.82,10.8,2,"2016-08-28","2017JP3738RTRIA",1,"JPN"
3738,"Hakuba","Men",131,0,2017,131,120,1.8,8.82,10.8,2,"2016-08-28","2017JP3738RL",0,"JPN"
3737,"Hakuba","Men",131,0,2017,131,120,1.8,8.82,10.8,2,"2016-08-27","2017JP3737RTRIA",1,"JPN"
3737,"Hakuba","Men",131,0,2017,131,120,1.8,8.82,10.8,2,"2016-08-27","2017JP3737RL",0,"JPN"
3736,"Hakuba","Men",131,0,2017,131,120,1.8,8.82,10.8,2,"2016-08-26","2017JP3736RLT",1,"JPN"
3736,"Hakuba","Men",131,0,2017,131,120,1.8,8.82,10.8,2,"2016-08-26","2017JP3736RLQ",0,"JPN"
3735,"Klingenthal","Men",140,0,2017,140,125,1.8,7.56,10.8,2,"2016-10-02","2017JP3735RLT",1,"GER"
3735,"Klingenthal","Men",140,0,2017,140,125,1.8,7.56,10.8,2,"2016-10-02","2017JP3735RLQ",0,"GER"
3735,"Klingenthal","Men",140,0,2017,140,125,1.8,7.56,10.8,2,"2016-10-02","2017JP3735RL",0,"GER"
3722,"Hinterzarten","Men",108,0,2017,108,95,2,6.48,8.4,2,"2016-07-30","2017JP3722RTRIA",1,"GER"
3722,"Hinterzarten","Men",108,0,2017,108,95,2,6.48,8.4,2,"2016-07-30","2017JP3722RL",0,"GER"
3721,"Hinterzarten","Men",108,0,2017,108,95,2,6.48,8.4,2,"2016-07-29","2017JP3721RLT",1,"GER"
3721,"Hinterzarten","Men",108,0,2017,108,95,2,6.48,8.4,2,"2016-07-29","2017JP3721RLQ",0,"GER"
3714,"Courchevel","Men",132,0,2017,132,120,1.8,8.82,12.6,2,"2016-07-16","2017JP3714RTRIA",1,"FRA"
3714,"Courchevel","Men",132,0,2017,132,120,1.8,8.82,12.6,2,"2016-07-16","2017JP3714RL",0,"FRA"
3713,"Courchevel","Men",132,0,2017,132,120,1.8,8.82,12.6,2,"2016-07-15","2017JP3713RLT",1,"FRA"
3713,"Courchevel","Men",132,0,2017,132,120,1.8,8.82,12.6,2,"2016-07-15","2017JP3713RLQ",0,"FRA"
3712,"Courchevel","Women",96,0,2017,96,90,2,7,8,2,"2016-07-16","2017JP3712RTRIA",1,"FRA"
3712,"Courchevel","Women",96,0,2017,96,90,2,7,8,2,"2016-07-16","2017JP3712RL",0,"FRA"
3709,"Hinzenbach","Men",94,0,2017,94,85,2,4.8,5.8,2,"2016-10-01","2017JP3709RTRIA",1,"AUT"
3709,"Hinzenbach","Men",94,0,2017,94,85,2,4.8,5.8,2,"2016-10-01","2017JP3709RL",0,"AUT"
3708,"Hinzenbach","Men",94,0,2017,94,85,2,4.8,5.8,2,"2016-09-30","2017JP3708RLT",1,"AUT"
3708,"Hinzenbach","Men",94,0,2017,94,85,2,4.8,5.8,2,"2016-09-30","2017JP3708RLQ",0,"AUT"
3848,"Einsiedeln","Men",117,0,2016,117,105,1.8,6.32,7.29,2,"2015-08-15","2016JP3848RLT",1,"SUI"
3848,"Einsiedeln","Men",117,0,2016,117,105,1.8,6.32,7.29,2,"2015-08-15","2016JP3848RLQ",0,"SUI"
3848,"Einsiedeln","Men",117,0,2016,117,105,1.8,6.32,7.29,2,"2015-08-15","2016JP3848RL",0,"SUI"
3842,"Chaikovsky","Men",140,0,2016,140,125,1.8,7.56,9.36,2,"2015-09-06","2016JP3842RTRIA",1,"RUS"
3842,"Chaikovsky","Men",140,0,2016,140,125,1.8,7.56,9.36,2,"2015-09-06","2016JP3842RL",0,"RUS"
